,product_name,link,price,details,gender,product_type
1316,TEXTURED TANK TOP,https://www.zara.com/in/en/textured-tank-top-p01198319.html,27.644879999999997,Sleeveless T-shirt in mesh textured fabric with a wide round neck.,Men,shirts
1317,RUSTIC TANK TOP,https://www.zara.com/in/en/rustic-tank-top-p03992381.html,27.644879999999997,Double trim tank top with a wide round neck.,Men,shirts
1318,TEXTURED TANK TOP,https://www.zara.com/in/en/textured-tank-top-p04087361.html,27.644879999999997,Oversize sleeveless T-shirt with a round neck and irregular trims.,Men,shirts
1319,TEXTURED TANK TOP,https://www.zara.com/in/en/textured-tank-top-p03992323.html,27.644879999999997,Round neck tank top.,Men,shirts
1320,COTTON - LINEN T-SHIRT,https://www.zara.com/in/en/cotton---linen-t-shirt-p00347300.html,24.02328,Loose-fitting T-shirt made of a linen and cotton blend fabric. Round neckline and short sleeves.,Men,shirts
1321,BASIC HEAVY WEIGHT T-SHIRT,https://www.zara.com/in/en/basic-heavy-weight-t-shirt-p01887411.html,19.19448,Loose-fit T-shirt made of compact cotton. Round neck and short sleeves.,Men,shirts
1322,HIGH NECK KNIT T-SHIRT,https://www.zara.com/in/en/high-neck-knit-t-shirt-p03471301.html,31.266479999999998,Knit high neck T-shirt with short sleeves and ribbed trims.,Men,shirts
1323,ACID WASH PRINT T-SHIRT,https://www.zara.com/in/en/acid-wash-print-t-shirt-p04442350.html,24.02328,Loose-fitting faded T-shirt with a round neckline and short sleeves.,Men,shirts
1324,SLOGAN PRINT T-SHIRT,https://www.zara.com/in/en/slogan-print-t-shirt-p00495330.html,27.644879999999997,T-shirt with a round neckline and short sleeves. Featuring a contrast slogan print on the front.,Men,shirts
1325,SLOGAN PRINT T-SHIRT,https://www.zara.com/in/en/slogan-print-t-shirt-p04087328.html,27.644879999999997,T-shirt with a round neckline and short sleeves. Printed slogan on the front and back.,Men,shirts
1326,T-SHIRT WITH EMBROIDERED SLOGAN,https://www.zara.com/in/en/t-shirt-with-embroidered-slogan-p06224381.html,27.644879999999997,Loose-fitting round neck T-shirt with short sleeves. Contrast embroidery and prints on the front and back.,Men,shirts
1327,TEXTURED KNIT T-SHIRT,https://www.zara.com/in/en/textured-knit-t-shirt-p02621420.html,34.888079999999995,Knit T-shirt made of spun cotton fabric. Round neck and short sleeves. Ribbed trims.,Men,shirts
1328,CROPPED T-SHIRT WITH SLOGAN,https://www.zara.com/in/en/cropped-t-shirt-with-slogan-p03992306.html,22.81608,Cropped T-shirt with a round neck and short sleeves. Contrast slogan print on the front.,Men,shirts
1329,CROCHET KNIT T-SHIRT,https://www.zara.com/in/en/crochet-knit-t-shirt-p04938303.html,36.095279999999995,Short sleeve knit T-shirt made of an open-textured fabric. Round neck and ribbed trims.,Men,shirts
1330,LINEN - VISCOSE KNIT T-SHIRT,https://www.zara.com/in/en/linen---viscose-knit-t-shirt-p09598304.html,39.716879999999996,Knit oversize T-shirt made of a spun linen and viscose blend. Round neck and short sleeves. Ribbed trims.,Men,shirts
1331,LINEN - VISCOSE KNIT T-SHIRT,https://www.zara.com/in/en/linen---viscose-knit-t-shirt-p09598301.html,39.716879999999996,Loose-fitting knit T-shirt made of a spun linen and viscose blend. Round neck and short sleeves. Chest patch pocket. Contrast topstitching detail.,Men,shirts
1332,COTTON KNIT T-SHIRT,https://www.zara.com/in/en/cotton-knit-t-shirt-p06771309.html,36.095279999999995,"Knit T-shirt made of spun cotton fabric. Featuring a round neck, short sleeves and ribbed trims.",Men,shirts
1333,TIE-DYE STRIPED T-SHIRT,https://www.zara.com/in/en/tie-dye-striped-t-shirt-p06224359.html,27.644879999999997,T-shirt with a round neckline and short sleeves. Featuring a contrast print on the front.,Men,shirts
1334,SHORT SLEEVE HEAVY WEIGHT T-SHIRT,https://www.zara.com/in/en/short-sleeve-heavy-weight-t-shirt-p00761323.html,24.02328,Regular-fit T-shirt in compact cotton fabric. Round neck and short sleeves.Origins special collection.,Men,shirts
1335,CROCHET TANK TOP,https://www.zara.com/in/en/crochet-tank-top-p02795313.html,27.644879999999997,Round neck tank top in a textured open knit fabric.,Men,shirts
1336,MESH TEXTURE T-SHIRT,https://www.zara.com/in/en/mesh-texture-t-shirt-p02795306.html,27.644879999999997,Relaxed fit T-shirt made of an open textured fabric. Round neck and short sleeves.,Men,shirts
1337,WORKOUT T-SHIRT,https://www.zara.com/in/en/workout-t-shirt-p05320450.html,27.644879999999997,T-shirt made of lightweight textured stretch fabric that moves in every direction.- Round neck T-shirt with short sleeves.- Printed logo detail on the hem.Zara Athleticz.View more,Men,shirts
1338,TEXTURED TRAINING T-SHIRT,https://www.zara.com/in/en/textured-training-t-shirt-p01943316.html,31.266479999999998,"T-shirt made of a textured technical fabric, lightweight and elastic that moves in every direction.- Round neck T-shirt with short sleeves.- Side slits at the hem.- Printed logo detail on the hem.Zara Athleticz.View more",Men,shirts
1339,COMFORT WORKOUT T-SHIRT,https://www.zara.com/in/en/comfort-workout-t-shirt-p02888402.html,22.81608,"T-shirt made of a lightweight and elastic fabric in every direction.- Round neck T-shirt with short sleeves.- Flat seams, more resistant and ideal for movement.- Printed logo detail.Zara Athleticz.View more",Men,shirts
1340,OVERSIZE T-SHIRT - LIMITED EDITION,https://www.zara.com/in/en/oversize-t-shirt---limited-edition-p00722329.html,31.266479999999998,Oversize T-shirt with a round neck and short sleeves falling below the elbow.,Men,shirts
1341,OVERSIZE SWEATSHIRT - LIMITED EDITION,https://www.zara.com/in/en/oversize-sweatshirt---limited-edition-p00761320.html,39.716879999999996,Oversize sweatshirt with a round neckline and short sleeves falling below the elbow.,Men,shirts
1342,POPLIN T-SHIRT - LIMITED EDITION,https://www.zara.com/in/en/poplin-t-shirt---limited-edition-p05821198.html,39.716879999999996,Oversize cotton poplin T-shirt. Round neck with ribbed trims. Short sleeves. Pleated details at the back. Asymmetric hem with side vents.,Men,shirts
1343,T-SHIRT WITH POCKET - LIMITED EDITION,https://www.zara.com/in/en/t-shirt-with-pocket---limited-edition-p00977311.html,36.095279999999995,Oversize T-shirt with a round neck and short sleeves. Contrast patch pocket on the chest.,Men,shirts
1344,LONG SLEEVE T-SHIRT - LIMITED EDITION,https://www.zara.com/in/en/long-sleeve-t-shirt---limited-edition-p00722331.html,36.095279999999995,Loose-fitting round neck T-shirt with long sleeves.,Men,shirts
1345,WORKOUT T-SHIRT,https://www.zara.com/in/en/workout-t-shirt-p04387404.html,27.644879999999997,T-shirt made of lightweight textured stretch fabric that moves in every direction.- Round neck T-shirt with short sleeves. - Printed logo detail on the hem.Zara Athleticz.View more,Men,shirts
1346,COMPACT COTTON T-SHIRT,https://www.zara.com/in/en/compact-cotton-t-shirt-p05643400.html,27.644879999999997,Loose-fitting T-shirt made of compact cotton. Round neckline and short sleeves. Contrast logo print on the hem.Zara Athleticz.,Men,shirts
1347,TRAINING TANK TOP,https://www.zara.com/in/en/training-tank-top-p04387408.html,24.02328,Loose-fitting T-shirt made of lightweight technical stretch fabric that moves in every direction.- Sleeveless with a round neck.- Front vents at the hem.- Logo print on the hem.Zara Athleticz.View more,Men,shirts
1348,SLOGAN PRINT T-SHIRT,https://www.zara.com/in/en/slogan-print-t-shirt-p06224372.html,27.644879999999997,T-shirt made of cotton. Round neck and short sleeves. Contrast slogan prints on the front and back.Zara Athleticz.,Men,shirts
1349,TANK TOP WITH SLOGAN,https://www.zara.com/in/en/tank-top-with-slogan-p06224374.html,24.02328,Loose-fitting T-shirt made of cotton. Round neck and short sleeves. Contrast slogan print on the front.Zara Athleticz.,Men,shirts
1350,BASIC TRAINING T-SHIRT,https://www.zara.com/in/en/basic-training-t-shirt-p04387401.html,22.81608,"T-shirt made of a technical, lightweight and stretch fabric. - Round neck and short sleeves. - Flat seams, more resistant and ideal for movement.- Printed logo detail.View more",Men,shirts
1351,CONTRAST PRINTED T-SHIRT,https://www.zara.com/in/en/contrast-printed-t-shirt-p06224339.html,27.644879999999997,Loose-fitting T-shirt made of a cotton fabric. Round neck and short sleeves. Contrast prints on the front and back.Zara Athleticz.,Men,shirts
1352,TANK TOP WITH SLOGAN,https://www.zara.com/in/en/tank-top-with-slogan-p06224340.html,24.02328,Loose-fitting tank top made of cotton. Round neck. Contrast slogan print on the front.Zara Athleticz.,Men,shirts
1353,T-SHIRT WITH A PASSO STELVIO PRINT,https://www.zara.com/in/en/t-shirt-with-a-passo-stelvio-print-p01501404.html,27.644879999999997,T-shirt made of stretchy cotton fabric. Round neck and short sleeves. Contrast graphic prints on the front and back.Zara Athleticz.,Men,shirts
1354,RIBBED TANK TOP,https://www.zara.com/in/en/ribbed-tank-top-p00761308.html,19.19448,Sleeveless top with a wide round neck.Zara Athleticz.,Men,shirts
1355,TANK TOP - LIMITED EDITION,https://www.zara.com/in/en/tank-top---limited-edition-p06085900.html,31.266479999999998,Sleeveless T-shirt in open textured fabric with a wide round neck.,Men,shirts
1356,OVERSIZE T-SHIRT WITH TOPSTITCHING,https://www.zara.com/in/en/oversize-t-shirt-with-topstitching-p03992380.html,31.266479999999998,Oversize T-shirt with a round neck and sleeves falling below the elbow. Trims with contrast topstitching detail.,Men,shirts
1357,LYOCELL - COTTON T-SHIRT,https://www.zara.com/in/en/lyocell---cotton-t-shirt-p00722344.html,31.266479999999998,T-shirt made of a lyocell and cotton blend. Featuring a round neck and short sleeves.,Men,shirts
1358,BOXY FIT T-SHIRT,https://www.zara.com/in/en/boxy-fit-t-shirt-p05644310.html,27.644879999999997,"Boxy fit T-shirt with a round neck, short sleeves and side vents at the hem.",Men,shirts
1359,TERRY TANK TOP,https://www.zara.com/in/en/terry-tank-top-p01198311.html,24.02328,Loose-fitting round neck tank top made of a cotton blend fabric.,Men,shirts
1360,TERRY SWEATSHIRT,https://www.zara.com/in/en/terry-sweatshirt-p02795307.html,36.095279999999995,Loose-fitting sweatshirt made of a cotton blend fabric. Round neckline and short sleeves.,Men,shirts
1361,SWEATSHIRT WITH ZIP COLLAR,https://www.zara.com/in/en/sweatshirt-with-zip-collar-p06462330.html,36.095279999999995,"Sweatshirt featuring a high neck with front zip fastening, long sleeves and ribbed trims.",Men,outerwear
1362,REFLECTIVE EFFECT JACKET,https://www.zara.com/in/en/reflective-effect-jacket-p01732314.html,91.62648,Jacket made of a very lightweight and reflective technical fabric.- High neck with stow-away hood on the inside.- Long sleeves with elastic cuffs.- Thermo-sealed inner seams.- Pocket with autolock zip fastening on the chest and hip pockets.- Adjustable hem with elastic at the sides.- Logo print on the front.Zara Athleticz.View more,Men,outerwear
1363,COTTON HOODIE,https://www.zara.com/in/en/cotton-hoodie-p00761331.html,48.16728,Hoodie made of compact cotton fabric. Adjustable hood and long sleeves. Front pouch pocket. Ribbed trims.Zara Athleticz.,Men,outerwear
1364,PREMIUM SWEATSHIRT,https://www.zara.com/in/en/premium-sweatshirt-p00761438.html,31.266479999999998,Loose-fitting sweatshirt with a wide ribbed neck and short sleeves.,Men,outerwear
1365,SWEATSHIRT WITH CONTRAST TRIMS,https://www.zara.com/in/en/sweatshirt-with-contrast-trims-p00761309.html,39.716879999999996,Loose-fitting sweatshirt with a round neck and short sleeves. Contrast piping details on the front and back. Ribbed trims.,Men,outerwear
1366,RIBBED SWEATSHIRT,https://www.zara.com/in/en/ribbed-sweatshirt-p05039501.html,36.095279999999995,Short sleeve sweatshirt with a round neck.,Men,outerwear
1367,POLO SWEATSHIRT,https://www.zara.com/in/en/polo-sweatshirt-p00526330.html,39.716879999999996,Collared polo shirt with a buttoned front hidden by a placket. Long sleeves. Ribbed trims.,Men,outerwear
1368,POLO SWEATSHIRT,https://www.zara.com/in/en/polo-sweatshirt-p00526302.html,39.716879999999996,"Collared polo made of compact cotton fabric. Front button fastening, long sleeves and ribbed trims.",Men,outerwear
1369,CONTRAST PRINT SWEATSHIRT,https://www.zara.com/in/en/contrast-print-sweatshirt-p01165316.html,39.716879999999996,Sweatshirt with a round neck and long sleeves. Contrast prints on the front and back. Ribbed trims.,Men,outerwear
1370,PRINTED SWEATSHIRT WITH SLOGAN,https://www.zara.com/in/en/printed-sweatshirt-with-slogan-p00679307.html,39.716879999999996,Oversize sweatshirt with a round neck and long sleeves. Contrast slogan print on the front and back. Ribbed trims.,Men,outerwear
1371,THE NOTORIOUS B.I.G. © BROOKLYN MINT SWEATSHIRT,https://www.zara.com/in/en/the-notorious-b-i-g----brooklyn-mint-sweatshirt-p02160301.html,48.16728,"Long sleeve sweatshirt with a round neckline. Notorious B.I.G. © Brooklyn Mint, LLC contrast slogan print on the front. Faded effect. Ribbed trims.",Men,outerwear
1372,CONTRAST PRINTED SWEATSHIRT,https://www.zara.com/in/en/contrast-printed-sweatshirt-p06224301.html,39.716879999999996,Sweatshirt with a round neckline and long sleeves. Contrast print and embroidery on the front and back. Ribbed trims.,Men,outerwear
1373,CONTRAST PRINT SWEATSHIRT,https://www.zara.com/in/en/contrast-print-sweatshirt-p01165324.html,39.716879999999996,Sweatshirt with a round neckline and long sleeves. Contrast prints on the front and back. Ribbed trims.,Men,outerwear
1374,CONTRAST PRINT SWEATSHIRT,https://www.zara.com/in/en/contrast-print-sweatshirt-p05643302.html,36.095279999999995,Boxy fit sweatshirt with a round neck and short sleeves. Contrast prints on the front.,Men,outerwear
1375,PAPER PATCH SWEATSHIRT,https://www.zara.com/in/en/paper-patch-sweatshirt-p06224399.html,39.716879999999996,Loose-fitting sweatshirt with a round neck and short sleeves. Patch on the front made of kraft paper with a printed slogan. Irregular finish with contrast topstitching detail.,Men,outerwear
1376,SWEATSHIRT WITH PRINTED SLOGANS,https://www.zara.com/in/en/sweatshirt-with-printed-slogans-p00722355.html,36.095279999999995,Loose-fitting sweatshirt with a round neck and short sleeves. Featuring a contrast slogan print all over the garment.,Men,outerwear
1377,SWEATSHIRT WITH EMBROIDERY AND SLOGANS,https://www.zara.com/in/en/sweatshirt-with-embroidery-and-slogans-p06224297.html,36.095279999999995,Round neck sweatshirt with short sleeves. Contrast embroidery and prints on the front and back. Ribbed trims.,Men,outerwear
1378,PRINTED SWEATSHIRT WITH SLOGAN,https://www.zara.com/in/en/printed-sweatshirt-with-slogan-p05644301.html,36.095279999999995,Sweatshirt with a round neck and short sleeves. Featuring a contrast print on the front.,Men,outerwear
1379,SWEATSHIRT WITH PRINTED SLOGANS,https://www.zara.com/in/en/sweatshirt-with-printed-slogans-p06224342.html,36.095279999999995,Sweatshirt with a round neck and short sleeves. Contrast prints on the front and back.,Men,outerwear
1380,MICKEY MOUSE © DISNEY SWEATSHIRT,https://www.zara.com/in/en/mickey-mouse---disney-sweatshirt-p06224345.html,39.716879999999996,Loose-fitting short sleeve sweatshirt with a round neck. Mickey Mouse © Disney prints on the front and back.,Men,outerwear
1381,SWEATSHIRT WITH CROCHET POCKET,https://www.zara.com/in/en/sweatshirt-with-crochet-pocket-p04087317.html,36.095279999999995,Loose-fitting sweatshirt with a round neck and short sleeves. Front patch pocket in matching crochet.,Men,outerwear
1382,HATTHANAN™ PRINT HOODIE,https://www.zara.com/in/en/hatthanan--print-hoodie-p00761324.html,48.16728,Adjustable hoodie with long sleeves. Contrast Hatthanan™ graphic print on the back. Ribbed trims.Zara Athleticz.,Men,outerwear
1383,TECHNICAL TRAINING SWEATSHIRT,https://www.zara.com/in/en/technical-training-sweatshirt-p01698302.html,48.16728,Sweatshirt made of an elastic and lightweight technical fabric.- Round neck and long sleeves with ribbed cuffs. - Adjustable hem with elastic side gores. - Printed front logo detail.Zara Athleticz.View more,Men,outerwear
1384,OVERSIZE HOODIE,https://www.zara.com/in/en/oversize-hoodie-p00761387.html,39.716879999999996,Oversize adjustable hoodie. Short sleeves. Front pouch pocket.,Men,outerwear
1385,SWEATSHIRT WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/sweatshirt-with-contrast-topstitching-p02795317.html,36.095279999999995,Loose-fitting sweatshirt with a round neck and short sleeves. Featuring contrast topstitching all over the garment.,Men,outerwear
1386,WASHED EFFECT HOODIE,https://www.zara.com/in/en/washed-effect-hoodie-p00962328.html,39.716879999999996,Cropped hoodie with long sleeves and ribbed cuffs. Faded with an irregular hem.,Men,outerwear
1387,HOODIE,https://www.zara.com/in/en/hoodie-p00761350.html,39.716879999999996,Hoodie made of cotton with a napped interior. Adjustable hood and long sleeves. Front pouch pocket and ribbed trims.,Men,outerwear
1388,CROPPED DENIM SWEATSHIRT,https://www.zara.com/in/en/cropped-denim-sweatshirt-p07627302.html,39.716879999999996,"Oversize fit cropped faded sweatshirt featuring a round neck, short sleeves and irregular trims.",Men,outerwear
1389,DENIM T-SHIRT WITH ABSTRACT PRINT,https://www.zara.com/in/en/denim-t-shirt-with-abstract-print-p07627305.html,36.095279999999995,Lightweight denim T-shirt with a round neckline and short sleeves.,Men,outerwear
1390,VINTAGE FADED DENIM T-SHIRT,https://www.zara.com/in/en/vintage-faded-denim-t-shirt-p07627304.html,31.266479999999998,"T-shirt made of lightweight denim. Featuring a round neckline, short sleeves and a vintage-effect fade.",Men,outerwear
1391,TIE-DYE PRINT SWEATSHIRT,https://www.zara.com/in/en/tie-dye-print-sweatshirt-p00962338.html,39.716879999999996,Round neck sweatshirt with short sleeves and irregular trims.,Men,outerwear
1392,TIE-DYE DENIM HOODIE,https://www.zara.com/in/en/tie-dye-denim-hoodie-p00840300.html,39.716879999999996,Denim sweatshirt. Round neck and short sleeves. Ribbed trims.,Men,outerwear
1393,CHAIN LINK COIN NECKLACE,https://www.zara.com/in/en/chain-link-coin-necklace-p04548245.html,22.81608,Necklace featuring metal links in different sizes with raised coin pendants. Lobster clasp fastening.,Women,accessories
1394,LEATHER BELT WITH SQUARE BUCKLE,https://www.zara.com/in/en/leather-belt-with-square-buckle-p06399203.html,31.266479999999998,Leather belt with a square buckle and loops lined in the same material.,Women,accessories
1395,DENIM SASH BELT,https://www.zara.com/in/en/denim-sash-belt-p03183205.html,27.644879999999997,Sash belt in denim fabric. Asymmetric waistband. Front pockets. Metal button fastening on the front.,Women,accessories
1396,FLORAL NECK BOW,https://www.zara.com/in/en/floral-neck-bow-p00653270.html,11.951279999999999,Long bow with floral detail made of the same fabric.,Women,accessories
1397,DENIM SASH BELT WITH POCKETS,https://www.zara.com/in/en/denim-sash-belt-with-pockets-p03183203.html,27.644879999999997,Sash belt in denim fabric with patch pockets.,Women,accessories
1398,TWILL SASH BELT WITH POCKETS,https://www.zara.com/in/en/twill-sash-belt-with-pockets-p03183209.html,27.644879999999997,Twill sash belt with patch pockets.,Women,accessories
1399,DENIM TOP WITH RHINESTONES,https://www.zara.com/in/en/denim-top-with-rhinestones-p00653273.html,31.266479999999998,"Top made of denim. Featuring a straight neckline, thin straps, rhinestone appliqués and metal hook fastening at the back.",Women,accessories
1400,MAXI PEARL BEAD NECKLACE,https://www.zara.com/in/en/maxi-pearl-bead-necklace-p01856344.html,24.02328,Double necklace with faux pearl appliqués. Lobster clasp fastening.,Women,accessories
1401,PACK OF FAUX PEARL NECKLACES,https://www.zara.com/in/en/pack-of-faux-pearl-necklaces-p01856345.html,36.095279999999995,Pack of necklaces:-Long necklaces with faux pearl appliqués.-Necklace with faux pearl appliqués. Lobster clasp fastening.,Women,accessories
1402,LEATHER CORD NECKLACE WITH PLATE,https://www.zara.com/in/en/leather-cord-necklace-with-plate-p01856349.html,24.02328,Metal plate necklace with leather cord.,Women,accessories
1403,INTERWOVEN CHAIN NECKLACE,https://www.zara.com/in/en/interwoven-chain-necklace-p04736243.html,19.19448,Metal necklace with interwoven chain. Lobster clasp fastening.,Women,accessories
1404,MAXI BUTTON EARRINGS,https://www.zara.com/in/en/maxi-button-earrings-p01856338.html,19.19448,Metal round earrings. Push-back clasps.,Women,accessories
1405,KAFTAN WITH WOODEN BEADS,https://www.zara.com/in/en/kaftan-with-wooden-beads-p06188010.html,48.16728,V-neck kaftan with short sleeves. Drawstrings with wooden beads.,Women,accessories
1406,ASYMMETRIC DENIM WAISTCOAT,https://www.zara.com/in/en/asymmetric-denim-waistcoat-p03183206.html,31.266479999999998,"Waistcoat made of denim. Featuring an asymmetric neckline, front patch pocket and belt with metal buckle fastening at the waist.",Women,accessories
1407,ASYMMETRIC DENIM SLEEVES,https://www.zara.com/in/en/asymmetric-denim-sleeves-p03183207.html,27.644879999999997,Sleeves made of denim. Featuring an asymmetric neckline and adjustable metal buckle fastening.,Women,accessories
1408,AVIATOR SUNGLASSES,https://www.zara.com/in/en/aviator-sunglasses-p02727201.html,24.02328,Aviator-style sunglasses with a metal frame. Case included.100% UV Protection. Category 3.,Women,accessories
1409,PRINTED MAXI BAG,https://www.zara.com/in/en/printed-maxi-bag-p02856218.html,39.716879999999996,Max quilted tote bag. Shoulder strap.Height x Length x Width: 50 x 74 x 10 cm. / 19.6 x 29.1 x 3.9″,Women,accessories
1410,RESIN SUNGLASSES,https://www.zara.com/in/en/resin-sunglasses-p02727203.html,24.02328,Resin sunglasses. Case included.100% UV Protection. Category 3.,Women,accessories
1411,SURPLICE SWIMSUIT WITH METAL PIECE,https://www.zara.com/in/en/surplice-swimsuit-with-metal-piece-p00167234.html,39.716879999999996,"Swimsuit featuring removable cups, a surplice neckline and thin straps. Metal appliqué detail on the front.",Women,accessories
1412,WIDE LEATHER BELT,https://www.zara.com/in/en/wide-leather-belt-p06399208.html,31.266479999999998,Leather belt. Fastening with metal buckle and belt loop.,Women,accessories
1413,IRREGULAR HOOP EARRINGS,https://www.zara.com/in/en/irregular-hoop-earrings-p04736242.html,19.19448,Irregular hoop-shaped metallic earrings. Push-back fastening.,Women,accessories
1414,OVAL EARRINGS,https://www.zara.com/in/en/oval-earrings-p04736236.html,19.19448,Contrast metallic oval earrings. Push-back and clip closure.,Women,accessories
1415,MINI HOOP EARRINGS,https://www.zara.com/in/en/mini-hoop-earrings-p01856286.html,19.19448,Small metal hoop earrings. Push-back closure.,Women,accessories
1416,PACK OF HOOP EARRINGS,https://www.zara.com/in/en/pack-of-hoop-earrings-p01856255.html,11.951279999999999,- Metal earrings. Click fastening. - Metal earrings with rhinestone appliqué. Click fastening. - Metal earrings with rhinestone appliqué. Push-back fastening.,Women,accessories
1417,PACK OF NECKLACES,https://www.zara.com/in/en/pack-of-necklaces-p01856265.html,19.19448,Three-pack of necklaces:- Metal chain link necklace. Lobster clasp fastening. - Metal necklace. Lobster clasp fastening. - Metal necklace. Lobster clasp fastening.View more,Women,accessories
1418,PACK OF HOOP EARRINGS,https://www.zara.com/in/en/pack-of-hoop-earrings-p01856256.html,11.951279999999999,- Metal earrings. Push-back fastening. - Metal earrings. Push-back fastening.,Women,accessories
1419,MEDIUM HOOP EARRINGS,https://www.zara.com/in/en/medium-hoop-earrings-p01856257.html,11.951279999999999,Metal earrings. Push-back fastening.,Women,accessories
1420,PACK OF RHINESTONE NECKLACES,https://www.zara.com/in/en/pack-of-rhinestone-necklaces-p01856261.html,19.19448,Two-pack of necklaces:- Metal necklace.- Metal necklace with rhinestone appliqués.,Women,accessories
1421,PACK OF FRESH WATER PEARL BEAD NECKLACES,https://www.zara.com/in/en/pack-of-fresh-water-pearl-bead-necklaces-p01856260.html,19.19448,Two-pack of necklaces:- Metal necklace.- Metal necklace with faux pearl bead appliqués.,Women,accessories
1422,BEADED CROCHET TOP,https://www.zara.com/in/en/beaded-crochet-top-p04340008.html,72.31128,Crochet top with multicoloured beads. Round neck and back fastening.,Women,accessories
1423,CROCHET CHOKER WITH FRINGING,https://www.zara.com/in/en/crochet-choker-with-fringing-p04340005.html,24.02328,Crochet choker with bead appliqués and fringing. Braided tie closure.,Women,accessories
1424,STRIPED CROCHET HAT,https://www.zara.com/in/en/striped-crochet-hat-p03920214.html,27.644879999999997,Hat made of crochet fabric.,Women,accessories
1425,BEADED FLORAL EARRINGS,https://www.zara.com/in/en/beaded-floral-earrings-p04340006.html,24.02328,Flower-shaped dangle earrings with fabric and multicoloured bead details. Push-back and clip closure.,Women,accessories
1426,ASYMMETRIC HEART EARRINGS,https://www.zara.com/in/en/asymmetric-heart-earrings-p01856319.html,19.19448,Heart-shaped metal earrings with faux pearl appliqués. Push-back closure.,Women,accessories
1427,PACK OF RESIN RINGS,https://www.zara.com/in/en/pack-of-resin-rings-p04736241.html,19.19448,Pack of two metal rings with a transparent resin stone.Measurements: 17 mm and 18 mm.,Women,accessories
1428,COLOURED RHINESTONE EARRINGS,https://www.zara.com/in/en/coloured-rhinestone-earrings-p01856289.html,19.19448,Metal earrings with coloured rhinestones. Push-back and clip closure.,Women,accessories
1429,ROLLED HOOP EARRINGS,https://www.zara.com/in/en/rolled-hoop-earrings-p01856258.html,11.951279999999999,Twisted metal hoop earrings. Push-back closure.,Women,accessories
1430,ASYMMETRIC EARRINGS,https://www.zara.com/in/en/asymmetric-earrings-p01856295.html,19.19448,Metal asymmetric earrings. Push-back closure.,Women,accessories
1431,CASCADING NECKLACE WITH BEADS,https://www.zara.com/in/en/cascading-necklace-with-beads-p01070201.html,36.095279999999995,Cascading necklace with beads in different materials. Lobster clasp fastening.,Women,accessories
1432,BEADED FLORAL EARRINGS,https://www.zara.com/in/en/beaded-floral-earrings-p07243204.html,24.02328,Flower-shaped long earrings made of tulle with beading. Push-back and clip closure.,Women,accessories
1433,REVERSIBLE RUSTIC HAT,https://www.zara.com/in/en/reversible-rustic-hat-p00653236.html,31.266479999999998,"Reversible hat made of a cotton, linen and jute blend.",Women,accessories
1434,PRINTED LINEN BLEND SCARF,https://www.zara.com/in/en/printed-linen-blend-scarf-p09967201.html,27.644879999999997,Scarf made of a linen blend with frayed edges.Measurements: 187 x 105 cm. / 73.6 x 41.3″,Women,accessories
1435,RIPPED DENIM CAP,https://www.zara.com/in/en/ripped-denim-cap-p03920237.html,19.19448,Peak cap made of denim fabric. Adjustable at the back. Ripped details.,Women,accessories
1436,TRIPLE DIAMOND-SHAPED EARRINGS,https://www.zara.com/in/en/triple-diamond-shaped-earrings-p01124021.html,19.19448,Metal dangle earrings in the shape of diamonds. Push-back closure.,Women,accessories
1437,RESIN NECKLACE,https://www.zara.com/in/en/resin-necklace-p01856277.html,31.266479999999998,Metallic necklace with transparent resin stones. Lobster clasp fastening.,Women,accessories
1438,RESIN EARRINGS,https://www.zara.com/in/en/resin-earrings-p01856269.html,19.19448,Metal earrings with transparent resin stone. Push-back and clip closure.,Women,accessories
1439,FAUX PEARL CHAIN LINK EARRINGS,https://www.zara.com/in/en/faux-pearl-chain-link-earrings-p01856271.html,19.19448,Metal chain link earrings with a ball and faux pearl pendant. Push-back clasps.,Women,accessories
1440,PACK OF METALLIC BRACELETS,https://www.zara.com/in/en/pack-of-metallic-bracelets-p04548228.html,19.19448,Pack of textured metal bracelets.,Women,accessories
1441,XL POLARISED SUNGLASSES,https://www.zara.com/in/en/xl-polarised-sunglasses-p02727007.html,27.644879999999997,Sunglasses with XL shield.100% UV Protection. Category 3.,Women,accessories
1442,STRAIGHT SUNGLASSES WITH FRAME,https://www.zara.com/in/en/straight-sunglasses-with-frame-p04646002.html,24.02328,Sunglasses with a coloured resin frame. Case included.100% UV PROTECTION. CATEGORY 3.,Women,accessories
1443,CATEYE SUNGLASSES,https://www.zara.com/in/en/cateye-sunglasses-p04646201.html,24.02328,Sunglasses with a resin frame. Case included.100% UV PROTECTION. CATEGORY 3.,Women,accessories
1444,MAXI WOODEN NECKLACE,https://www.zara.com/in/en/maxi-wooden-necklace-p04736212.html,27.644879999999997,Maxi necklace with contrasting wood. Lobster clasp fastening.,Women,accessories
1445,CIRCULAR WOODEN NECKLACE,https://www.zara.com/in/en/circular-wooden-necklace-p01856212.html,24.02328,Metal necklace with a circular wooden pendant.,Women,accessories
1446,MAXI BEADED NECKLACE,https://www.zara.com/in/en/maxi-beaded-necklace-p07243200.html,36.095279999999995,Maxi necklace with beads. Lobster clasp fastening.,Women,accessories
